Frame,k=0,k=1,k=2,k=3,k=4,k=5,k=6,k=7,k=8,k=9,k=10,k=11,k=12,k=13,k=14,k=15,k=16,k=17,k=18,k=19,k=20
4282,0.7214912138765736,0.5170158405723045,0.524575725966133,0.36613103362700083,0.4022147227615437,0.4254509090470969,0.6330093270914483,0.6577712940395073,0.6877947336047567,0.7047069271758437,0.6725663716814159,0.72062329406074,0.670468363695042,0.6734187419029797,0.6410804185590983,0.8237923377495223,0.6514726547936562,0.6761738747712479,0.6653286794648051,0.6352619642960982,0.6580961646661665
4283,0.750456805018097,0.7945539524486893,0.6363627440394979,0.6364748904389215,0.5153046762019612,0.5410951732802848,0.5526639547106488,0.7149494741954163,0.7373004488884556,0.7557856272838003,0.7688879065826795,0.7365788519692916,0.7736928852669169,0.7373275889638662,0.7371459415940862,0.7087054742943204,0.8509591803992574,0.7136358222083765,0.7335254270159447,0.7262490682050735,0.7049764893902022
4284,0.5014652378528057,0.7126620689655172,0.7648835883187945,0.5886520621304929,0.5726884444313529,0.4286914072752086,0.4558249310171286,0.47162295765874396,0.6684659123023184,0.6911093839759402,0.7128054784710411,0.7285069894153902,0.6899752131337046,0.7301405378940458,0.6846277777777778,0.6852265777036419,0.6472125241833263,0.8207235647436792,0.6548743146845737,0.6747482619769694,0.6721809683294147
4285,0.5283061743160413,0.5771817263708192,0.7766433911694174,0.7782642661192158,0.6553122742347447,0.634076085721428,0.49948684586868863,0.5229925726161887,0.5381024726424026,0.6771993570587702,0.6979476115710881,0.718112624631372,0.7276751769933933,0.73264869258908,0.724277841017954,0.7256170997667227,0.7239835740121292,0.6873131326309838,0.8577551610983407,0.6922210989371294,0.7151624528812137
4286,0.5467387015509758,0.508325952170062,0.5589789248017245,0.7542699948348006,0.8032422305994851,0.6286648261377688,0.6163363423941366,0.4799023822069386,0.5052367979305981,0.516325862915099,0.6982432564238726,0.7136640131968072,0.7323039199801247,0.7410703645522995,0.6997522503029254,0.7331893691321896,0.6907988568391712,0.6853305852716982,0.6476102700580254,0.8197044227160062,0.6556050182112505
4287,0.485551622498284,0.530597029696438,0.4978479287906379,0.5259395910601454,0.7427326596846002,0.7945897647258701,0.5962119660665637,0.5961746001743806,0.43993744620494857,0.4684007498738193,0.476191328524465,0.6740847944197965,0.6844508918977004,0.7031115235223089,0.7113671797996451,0.6633820743724118,0.7116202848459567,0.6495685407302358,0.6444939721195428,0.6109242688126839,0.7948213323321566
4288,0.6540848772910429,0.5156477319432937,0.5520806542873309,0.531515827209619,0.5523531762883764,0.7589885518633406,0.8085299734129103,0.6244488688653766,0.6132655615011501,0.4633875192922907,0.48636505313424405,0.490216971300774,0.6784135559921415,0.6885357815442561,0.7096796844827788,0.7111103235219413,0.6682016794846126,0.704805112502295,0.649779526248856,0.6438795818715373,0.6025823420407675
4289,0.38512104332215735,0.6837834463817569,0.49874843040862726,0.5398683721155868,0.5413903920402803,0.5539479985786896,0.7977951954083286,0.7985464602125641,0.6479622189742422,0.5999508804310614,0.42708493178712614,0.42842687583553063,0.4524742417646205,0.6068817765764659,0.6239809782608696,0.6441916389197189,0.6479434877761941,0.6514098107377366,0.6342867902028777,0.626684615847422,0.6276573321288769
4290,0.7112046322130258,0.5674101025918548,0.729978859312132,0.6047435717296614,0.6294605786003689,0.5809927990581277,0.6310011709601874,0.8098146633373515,0.8542315735563997,0.68467461238266,0.6702326923581416,0.5298937959436023,0.5448818568050062,0.5448543851585677,0.7130421630192143,0.7228683186694491,0.7340547234962583,0.7359711354823009,0.6931232895565684,0.7287672105729867,0.6816806597578549
4291,0.5130680852097451,0.7176307877330126,0.5697952167857037,0.7373951176728548,0.6106766248982725,0.6355029450317972,0.5900763829346065,0.6336993681298764,0.8172083494823099,0.8611491220839173,0.6925467853011449,0.6651141329424857,0.5190701408022911,0.5309004626110375,0.5288486065507042,0.701794184367911,0.7105935953325249,0.7222799343903772,0.7244377067254686,0.6784404885482695,0.7172762124992393
4292,0.5864777273367764,0.5742430165078029,0.7728260869565218,0.6258047431295239,0.8032621006456361,0.6653640983916529,0.6912656072644722,0.6542641563588394,0.6928345888278439,0.8630983612895387,0.8615420619427606,0.7376660213650555,0.7019993894993894,0.5644985848571599,0.5637150680738728,0.5730629986125564,0.6869815838146354,0.6943208209868774,0.7059662508162354,0.7091230278084066,0.7100664561016505
4293,0.7370634354953671,0.5422990041678597,0.5276408935137704,0.7348370118423992,0.5890410125349884,0.7514011572016759,0.6229787335381392,0.6475897387431555,0.6213572888380328,0.6402964485053477,0.824745472020627,0.8623117138568249,0.6681849693761208,0.6468807754146855,0.4978033061524523,0.5011622367748934,0.497438754062963,0.6752947280431211,0.6865719220559425,0.6961134850731083,0.6991173781559885
4294,0.7030756593958201,0.7687851186966828,0.5911670323965927,0.571773080216458,0.7667719454244158,0.6227206657736484,0.7849096251847107,0.6581080479223267,0.6831522038947426,0.6519780178618251,0.6657747030413784,0.8343839042010123,0.871426940204773,0.6887431918833173,0.6730758867464945,0.5193498242402249,0.529776991419407,0.5201158200100333,0.6941285504006978,0.6996561494237064,0.7075661346440603
4295,0.5361885181499135,0.7493779044590516,0.7588376976698938,0.6224040830693418,0.6022151153421839,0.8050908553154519,0.6519489353432045,0.8292343055869847,0.6901585122685774,0.7159547215822826,0.6568974989157149,0.6884335948852078,0.8693873513186379,0.8592383022384662,0.7163433528879044,0.6868950888458729,0.5191478184736611,0.5284146155738569,0.5219882807454291,0.6540957114699508,0.6611224042162757
4296,0.5389467141185648,0.5865270346084008,0.7816386792734215,0.7887737927279028,0.6606841191616278,0.6414434720609037,0.8316169250793506,0.6870736785091653,0.8485967503692762,0.7205591352805323,0.740509520625281,0.6817424797244147,0.7081049473459864,0.8755216988323818,0.8677101799547405,0.7325197907101836,0.7004216636547834,0.542940103693174,0.5524053178909678,0.5439623227638849,0.6728968735793575
4297,0.6109285023322715,0.5919169225392547,0.6358462183423343,0.7897106330331982,0.842088364354586,0.6916391882408359,0.6797717394910587,0.8358310979950312,0.7147664494900868,0.8415190484367241,0.735808896362673,0.7462997437929699,0.6938626010118353,0.7223299635513376,0.8620288227931974,0.8885659585265149,0.7259049653456877,0.7061058457665396,0.5773606608319767,0.5851453655995982,0.5804900997247207
4298,0.6540952789611876,0.6214447660883824,0.6031341616641073,0.6468893299905925,0.8003040333455927,0.8522959233266587,0.7062232879138131,0.689782214413911,0.8445588526491471,0.7229739839527185,0.8502394609344546,0.7383138197154668,0.7511866631540514,0.6921898433354099,0.7193234077597135,0.8593854561677448,0.8849858436221669,0.7195117386707091,0.7048690291320994,0.5698671007510473,0.5812912578997003
4299,0.3967819810697505,0.5834401484570795,0.6395565185647499,0.6224100138440241,0.632260635648102,0.8317157124714833,0.8304284916637148,0.6993263200945197,0.6823844263167029,0.8638459951260045,0.7178853153661477,0.8710051468858879,0.7341984231274639,0.7425618540557469,0.7157159228369516,0.7120830074332566,0.8681547206432829,0.8551069571360735,0.7249164476103194,0.6770059102713352,0.5368321108711223
4300,0.39838939182061284,0.4229530193229415,0.6036203846658708,0.6243175385198432,0.6095158114212904,0.6517846882254246,0.8349545527029182,0.8435968363128064,0.7109609441483407,0.6960667067142093,0.8706574554589628,0.7243191460243602,0.8667492469550793,0.7348667094821861,0.7426812077236616,0.6809935006152461,0.7004819779761317,0.8646003803794948,0.8517419883540418,0.7124298643032728,0.6722834619274025
4301,0.5162996237782747,0.3689075685697508,0.3910092304886231,0.5869266055045872,0.6082728471925721,0.5915740308267166,0.637107430872019,0.8420493197278911,0.8420892030717592,0.6985843976922013,0.6780197337956091,0.8629111445693508,0.705769083101495,0.8647166361974405,0.7123546777130264,0.7207985468057536,0.6619811959032266,0.6811511847471572,0.851526786249925,0.8331725403401244,0.692500892750863
4302,0.7478845361244397,0.6020984179073023,0.49705822379382203,0.5138191696686942,0.7085764792632129,0.6772453235530352,0.6570927710958472,0.6975746638826164,0.8435553504927001,0.8899130670886135,0.7404186765586626,0.7195665206363846,0.8632686719547632,0.7359947981996606,0.8515024748817968,0.7394632660303532,0.7425565360128722,0.6831494283743049,0.7048209623274897,0.8458540971936004,0.8706815027405961
4303,0.5761717547516645,0.6197364300405428,0.4210267132742934,0.257199650155045,0.2819877140817335,0.5949327882054141,0.5784030406893823,0.5443405305729629,0.562306016473678,0.7896895094070017,0.8533144855293505,0.6223955285028678,0.5886298052522441,0.8165467886978421,0.6243620107549329,0.7959140675515646,0.6106143703141865,0.6215828181312081,0.5602596548420766,0.5486185622317596,0.7714000030072022
4304,0.37770373118100764,0.7643147665554446,0.7718220542934154,0.6110005693390385,0.4774588725341071,0.5012852285170883,0.6730257743639898,0.693535275987039,0.6726799547199964,0.7068013587227122,0.886627128371915,0.8802228252451135,0.7388531179378337,0.7128027303754266,0.8781801493825193,0.7260719733968415,0.8725342667408158,0.7251165786706453,0.7251832408323973,0.671683413506317,0.6892492719471801
4305,0.23352959543244567,0.3291598686149224,0.7199160480610765,0.7311749651484571,0.5379494730842047,0.39835856894010446,0.4173916500467125,0.6732326793681338,0.6273837736908423,0.5943518488668236,0.6323916386259965,0.8223557273484032,0.8796994417652323,0.6722772150929919,0.6421505022437988,0.8315000063878988,0.6525360398050625,0.8100769975445412,0.6478996349426706,0.6474775711871018,0.5646177300593597
4306,0.5613804314779081,0.4247959246302093,0.41100096665971686,0.790723866079656,0.7994698018889794,0.6287797718248747,0.5065473882777736,0.5264135310419702,0.6974013997919228,0.7366350381856052,0.7128265556020135,0.7145029778589389,0.8814384352382221,0.8791192200265953,0.7334704639586156,0.7045475975218117,0.871035905348069,0.7110665269363761,0.8510824649658641,0.7107218325690136,0.7075369676824479
4307,0.7128595392987194,0.5033026062736256,0.3502907838320237,0.40840912924446293,0.7455217001746843,0.7522542328598648,0.5759193653011327,0.4439015652216882,0.46001272544844973,0.6945468730001036,0.6797543035345496,0.6508712878230076,0.6479782168004127,0.8232154689476537,0.8667022483154313,0.667143046661119,0.6326024991881848,0.8098260203523362,0.638997665028944,0.787851951383375,0.6341287322564856
4308,0.7947064023235257,0.7968974964005759,0.6295678274864484,0.5242243663889662,0.568834020261161,0.8167824985121047,0.8207261976739204,0.6838088170366265,0.5824289646806327,0.5938161423139448,0.7698467000758178,0.7315880746808354,0.70121805588727,0.727649344631576,0.8590933210289537,0.8957450744611969,0.7374093897017666,0.7097452244011734,0.8472410968594672,0.7148749737829461,0.8274440931975179
4309,0.5794333953882735,0.7581232466389295,0.7625634652494583,0.6219510050472188,0.48908398499956396,0.47751452411122,0.8354720126037469,0.8402502642243109,0.6834535163216252,0.5518407066894988,0.5647152594547054,0.7207918526147157,0.725776043493511,0.6920208393443337,0.7128370415440188,0.8840751903466844,0.8698987083734028,0.7232106741728679,0.6881464860522453,0.8532040354358215,0.694831214183381
4310,0.5505780775876914,0.5694080824601555,0.7904096926287884,0.79394155094918,0.6046149066568758,0.4837961155300706,0.5314066062361635,0.8160227627835068,0.8186684655474437,0.6602504936893621,0.5360668998805359,0.5425971391972673,0.7407938069372568,0.6927840343953541,0.6541948358936871,0.6853287304149552,0.8367937390632213,0.8749486652977413,0.6858849936565424,0.655217529992485,0.8150393748055818
4311,0.35391253395834443,0.5689394826173475,0.5864978413258437,0.8059655332382605,0.8091175988098134,0.6215609489803308,0.5054239223522694,0.5511648721217217,0.829015796394807,0.8299831144667076,0.670524318088788,0.5434322146650914,0.5474973975483843,0.7432302874065236,0.6939110769755932,0.6516302230382085,0.6828313076468112,0.8334345198119544,0.8700747954093708,0.6829863634884301,0.6485925042035039
4312,0.7145583351189201,0.34435282837967407,0.5376646123905287,0.5582001746904383,0.798896499238965,0.8009858634447597,0.5934106545613571,0.4638340736425641,0.5163169953995346,0.8156332354830382,0.814062845431786,0.6339540742405336,0.4935624349143236,0.4930425150019845,0.7097802871200538,0.683797553951802,0.6374413665958787,0.6364370001076002,0.8037969713626452,0.8469414448669201,0.6358979987560824
4313,0.5856610858247439,0.7471030260095133,0.4230220191998858,0.6425258714197766,0.6518935540823365,0.824938390334796,0.8265095169070646,0.6890333907364748,0.556785793809842,0.5435897729812758,0.8755459239521024,0.8707955712062171,0.7071935267528531,0.565276730632708,0.5705490163799489,0.7202605751018769,0.719248634407949,0.6839556070532287,0.6995413608146676,0.8665563612539282,0.8508384974595435
4314,0.35283194057567313,0.5586979063796168,0.7694279587658925,0.4282383253568993,0.6003771481433162,0.6231068370562122,0.8432173244104599,0.8436518066151936,0.6569644583323966,0.5224413198140161,0.5580219241020151,0.8370058346059823,0.8321119365469474,0.6544925986567314,0.5197227044133981,0.520567217507816,0.7208913930969332,0.6941565759236344,0.6569207749771709,0.6473284865106843,0.8099611001471578
4315,0.5368451004371042,0.3981206137742358,0.5923150011508023,0.7919459962756052,0.46519022711015734,0.6320980648090346,0.6508080104288412,0.860529358144912,0.8592852145072696,0.6691304015796995,0.5429593689859865,0.5736785153925228,0.8425739183378362,0.8357115666974821,0.6636538513641659,0.5297004652175096,0.5299097833602839,0.7241630995499946,0.6984396566597654,0.6532314294825713,0.6520808561236623
4316,0.5785248736366055,0.5223355633138942,0.37366275620538536,0.5761866646338365,0.797289473520385,0.4075288819267672,0.629309093548153,0.6439574171532935,0.8615285376400602,0.8620815933562902,0.6542280683243649,0.5144192022425977,0.5449736994202781,0.8333969970322922,0.8231383919100488,0.6394002601450719,0.49400420323896654,0.48771180424081784,0.6966089336727985,0.6349773303989128,0.5925819350274866
4317,0.7677735206470839,0.6914737311891044,0.6450663902463103,0.5246121769361856,0.6840275083417398,0.8492923162343661,0.5463090358056386,0.7118801123241407,0.725183565943613,0.8971964350301872,0.8906694415539369,0.7246271304363853,0.6121569944824603,0.6383066683203109,0.8621484832628717,0.8535158426507188,0.7034868344739589,0.5859422027895343,0.5834339068361916,0.7493671363449943,0.7032893243549974
4318,0.5126892582804357,0.7680585460119407,0.6435839303527704,0.5865336628722165,0.4442778142281376,0.635718561308282,0.8332274296312834,0.5077840946651682,0.6687501402697669,0.6812726329239646,0.8817246725533889,0.8726506391592491,0.6762389714594321,0.5374171436140562,0.5676369910206871,0.8348162303402399,0.8259156093176959,0.6426243802646068,0.5000394064266253,0.5013678273497923,0.6992196830957879
4319,0.3589802083975584,0.5384913615546778,0.7569661767267528,0.6615590757503573,0.6097462793668944,0.46920991590931327,0.6544614962062691,0.8487583504805931,0.49046755183581703,0.6904830124637713,0.688715823990783,0.8865019494361546,0.8738374600506486,0.6808701945218096,0.5394880938622993,0.5638399434912892,0.8351965400501427,0.8222162603261902,0.6509617091134972,0.5006293266205161,0.4980058360278957
4320,0.18751785657598175,0.23662320489559951,0.4782954909096322,0.7875765068010003,0.6343974310540235,0.5665957734356661,0.3952314263707023,0.6204342504242357,0.8495619610402996,0.4518348320986676,0.6512663157329323,0.6426767676767677,0.878934196567014,0.8682481232071287,0.6336669504535003,0.4573703566247175,0.4904548954969804,0.8210110358100776,0.808472451516999,0.5914855875831486,0.40358619923945926
